customer_sk,recency,frequency,monetary,labels
10559.0,26,44,77849.1,0
59891.0,388,37,83304.44,0
71782.0,403,64,151677.47,2
70389.0,152,100,221736.26,2
1683.0,914,55,127691.77,1
4871.0,396,39,71416.94,0
2227.0,739,87,163709.34,2
67940.0,381,72,141530.97,2
78482.0,390,44,77264.54,0
64559.0,33,18,25726.98,0
2499.0,421,34,58972.1,0
58063.0,27,71,149019.79,2
95153.0,113,53,118650.84,0
39019.0,45,49,117763.32,0
86449.0,281,49,74274.04,0
65475.0,303,65,183066.51,2
68409.0,294,49,63532.21,0
58939.0,37,48,94050.71,0
20386.0,338,21,21372.79,0
92059.0,211,29,69510.69,0
98136.0,391,39,101587.97,0
74708.0,389,50,115707.91,0
28539.0,79,86,155354.73,2
8246.0,451,63,150497.39,2
32865.0,405,55,105262.18,0
74944.0,113,90,219751.77,2
66019.0,598,45,81148.12,1
6851.0,30,44,118948.72,0
65875.0,125,43,111183.98,0
30196.0,776,7,16848.71,1
38747.0,302,64,142714.87,2
32898.0,1211,32,77275.72,1
59542.0,52,36,68972.92,0
24924.0,642,47,113782.31,1
89167.0,250,22,52856.29,0
79919.0,613,35,104841.56,1
9334.0,417,46,47103.78,0
1564.0,780,56,121280.03,1
8519.0,149,35,90532.75,0
70762.0,32,98,224475.37,2
63707.0,800,35,72071.22,1
79434.0,405,48,111261.19,0
68059.0,779,33,68125.29,1
34123.0,966,27,86095.72,1
5221.0,507,26,57486.17,1
30043.0,504,44,131240.24,0
82569.0,610,25,47094.22,1
82682.0,404,33,70212.59,0
28845.0,35,39,95174.03,0
56771.0,484,46,108371.61,0
31361.0,377,80,178224.02,2
66563.0,140,111,193560.49,2
51314.0,457,31,69139.24,0
17409.0,135,66,145034.82,2
10831.0,70,23,43122.44,0
1275.0,444,35,72463.75,0
58522.0,613,26,68888.4,1
13872.0,741,35,79213.67,1
62296.0,4,53,126769.37,2
95287.0,29,50,131893.86,2
61123.0,1314,29,46232.88,1
83999.0,324,9,12289.82,0
55267.0,844,42,80962.97,1
91787.0,1110,11,24958.09,1
73663.0,181,34,90813.62,0
64710.0,759,6,13555.06,1
88079.0,976,29,98993.89,1
88106.0,545,33,88240.69,1
71401.0,19,28,76767.47,0
87127.0,558,28,74228.03,1
7123.0,56,19,31430.74,0
27341.0,131,31,81991.66,0
78559.0,948,8,23871.96,1
52096.0,425,13,56735.44,0
78549.0,277,46,128735.02,0
56652.0,29,16,43484.7,0
45038.0,576,12,44262.61,1
75667.0,64,19,48896.43,0
5663.0,777,23,56961.97,1
82918.0,333,23,43281.15,0
4617.0,1246,11,29485.69,1
93716.0,1147,5,22023.52,1
66376.0,175,23,80118.83,0
13617.0,572,8,13789.62,1
72439.0,344,4,15820.47,0
24389.0,123,51,103006.83,0
7616.0,820,22,30564.96,1
75361.0,59,69,157837.92,2
8092.0,15,38,68715.54,0
82955.0,20,93,199703.74,2
78295.0,13,75,225774.37,2
53643.0,32,75,153396.05,2
51194.0,115,65,117581.64,2
71341.0,749,36,91389.82,1
87579.0,93,45,131203.69,0
66326.0,54,46,123919.73,0
4012.0,320,41,64674.26,0
86455.0,448,22,29160.64,0
51380.0,486,46,92089.12,0
66895.0,78,52,89060.72,0
67261.0,366,39,66064.19,0
69590.0,192,50,86774.87,0
39512.0,64,92,169144.76,2
58267.0,272,87,247494.24,2
77750.0,295,61,160442.51,2
40958.0,77,60,125443.36,2
98187.0,373,24,34811.38,0
78975.0,3,84,207420.4,2
5569.0,96,65,168344.75,2
55683.0,30,94,246755.34,2
33757.0,10,58,109278.65,0
64073.0,763,22,53003.01,1
65288.0,26,28,36149.97,0
2321.0,846,54,127910.17,1
55460.0,38,22,50516.49,0
63657.0,713,23,58450.75,1
99700.0,0,101,222229.19,2
94053.0,402,44,77218.56,0
1883.0,31,52,87580.09,0
95760.0,76,86,199075.94,2
86172.0,8,62,108880.05,2
2241.0,633,40,62402.95,1
85569.0,32,62,134862.04,2
44236.0,1145,30,56786.18,1
36482.0,386,43,95332.11,0
60065.0,147,40,59333.34,0
58008.0,165,73,191728.93,2
67274.0,10,42,114020.29,0
18196.0,63,45,97872.51,0
34680.0,771,74,118286.96,1
20279.0,88,19,38787.3,0
5018.0,392,40,83182.41,0
28253.0,733,46,129893.8,1
27830.0,162,56,124010.75,2
98591.0,53,52,99621.46,0
35394.0,11,83,155374.76,2
35632.0,101,43,67241.37,0
93958.0,288,58,135269.59,2
51361.0,13,49,131656.29,0
93176.0,118,70,165860.48,2
98608.0,38,46,117044.59,0
35785.0,378,57,103807.33,0
42196.0,74,23,43919.55,0
75434.0,624,70,151405.48,2
94146.0,95,35,82358.12,0
23341.0,208,69,195704.45,2
29699.0,1,51,131361.76,2
48052.0,427,44,96639.3,0
7918.0,668,35,84012.21,1
84710.0,2,61,200934.42,2
30522.0,16,100,193569.98,2
42840.0,418,47,101318.4,0
40800.0,436,45,85675.64,0
27472.0,41,35,71542.76,0
26112.0,69,54,113089.3,0
72033.0,493,33,59739.93,0
86079.0,83,56,116154.38,0
4152.0,264,49,152042.68,2
94256.0,947,34,92843.97,1
42790.0,1218,8,5941.19,1
93423.0,181,79,136047.17,2
39527.0,168,77,169891.2,2
39720.0,828,57,135437.0,1
62522.0,473,71,152036.86,2
95454.0,105,45,109485.61,0
91689.0,34,36,59202.9,0
25857.0,29,64,129711.28,2
14216.0,415,67,163901.27,2
6388.0,399,22,48117.87,0
97384.0,42,53,135677.37,2
90276.0,111,96,261698.56,2
92038.0,135,82,195813.91,2
93355.0,43,59,129513.38,2
97206.0,475,62,146098.03,2
8785.0,37,49,105228.27,0
99475.0,238,65,173797.91,2
99900.0,3,71,165373.67,2
32096.0,1064,11,19650.81,1
95888.0,156,61,166383.11,2
99135.0,70,85,180176.65,2
28246.0,656,27,42351.9,1
90992.0,270,53,154898.4,2
91315.0,70,33,62453.81,0
37018.0,76,50,93679.93,0
55847.0,101,87,103576.38,2
26928.0,95,54,153145.62,2
31434.0,52,48,90792.33,0
39899.0,187,80,218208.93,2
32368.0,235,26,46974.22,0
13409.0,145,19,30871.76,0
44924.0,70,82,230889.99,2
37680.0,820,54,71210.44,1
81690.0,81,54,101365.81,0
42602.0,11,43,94204.9,0
87294.0,413,49,63996.65,0
37136.0,84,67,116417.43,2
38388.0,322,39,94054.12,0
27200.0,68,51,104869.39,0
36873.0,763,33,86745.73,1
50509.0,90,84,132607.91,2
99126.0,362,59,100047.54,0
10408.0,388,35,79026.02,0
5249.0,25,32,60952.46,0
14481.0,370,39,122074.04,0
24106.0,20,63,104177.08,2
22304.0,920,21,50162.65,1
61595.0,655,51,103677.88,1
92131.0,301,11,26605.23,0
31552.0,26,70,135987.41,2
36924.0,331,49,114517.81,0
76013.0,43,33,92463.9,0
44559.0,383,52,82925.41,0
45324.0,79,29,72811.6,0
14116.0,103,30,38969.89,0
10215.0,100,111,266521.9,2
20925.0,433,35,84068.59,0
23273.0,820,27,43278.81,1
77543.0,680,40,63612.87,1
7153.0,35,56,116667.71,2
30464.0,2,70,168170.87,2
69517.0,115,29,36133.38,0
8685.0,4,71,144343.98,2
23944.0,599,67,130789.57,2
21216.0,127,64,155233.96,2
15784.0,97,34,89773.0,0
36670.0,105,33,68705.72,0
38403.0,870,30,75889.36,1
76132.0,815,88,176766.68,2
63992.0,855,58,93285.52,1
31280.0,503,44,77616.96,0
41660.0,507,42,94179.88,0
91927.0,4,51,106465.02,0
21904.0,1132,32,67517.03,1
96483.0,29,42,79232.14,0
31501.0,243,40,108464.26,0
41038.0,166,51,111269.23,0
39340.0,103,57,103339.8,0
22548.0,156,20,31064.32,0
99289.0,23,63,121956.49,2
62360.0,415,32,78555.82,0
40502.0,348,57,130148.45,2
99324.0,76,77,182553.23,2
40428.0,109,39,76498.3,0
22455.0,495,49,143883.22,2
96236.0,14,66,154844.44,2
28611.0,267,35,69563.63,0
90116.0,699,31,51923.94,1
30226.0,46,47,132945.99,0
36992.0,50,57,112759.22,0
98609.0,489,18,48846.48,1
48452.0,567,45,98830.43,1
81897.0,129,87,161813.15,2
95344.0,379,76,188670.5,2
92870.0,279,40,141275.66,0
91680.0,503,56,112979.74,0
64264.0,403,70,124520.47,2
40944.0,212,50,165019.11,2
51860.0,111,53,106731.17,0
66656.0,385,44,109747.5,0
70864.0,361,99,226135.63,2
20988.0,228,72,204755.25,2
75369.0,2,58,115764.08,2
87609.0,146,52,97244.97,0
45275.0,920,52,105833.87,1
82067.0,53,55,120266.65,2
25790.0,225,86,228330.63,2
39240.0,361,58,119240.68,2
72785.0,20,88,183923.66,2
72904.0,357,44,93265.71,0
43401.0,6,73,110602.1,2
68988.0,398,62,167856.46,2
9463.0,199,72,136732.12,2
43592.0,36,75,167241.69,2
62374.0,747,30,81263.41,1
85807.0,669,71,98801.98,1
75607.0,52,48,72246.55,0
53193.0,16,33,55196.41,0
80052.0,56,84,218308.3,2
80528.0,90,53,105896.36,0
84206.0,149,33,49943.7,0
11968.0,4,42,93681.67,0
20844.0,180,50,132003.43,0
44616.0,218,40,67524.67,0
20995.0,562,71,132281.11,2
83973.0,36,93,182807.7,2
44938.0,94,53,138921.21,2
76146.0,40,57,149973.54,2
7072.0,129,37,86822.7,0
9928.0,47,36,56852.64,0
17408.0,56,29,64843.56,0
30908.0,392,27,49101.23,0
9329.0,246,56,128573.45,2
11696.0,38,83,174764.28,2
83394.0,150,89,213436.43,2
52891.0,175,83,145502.23,2
41597.0,207,63,120502.14,2
562.0,223,72,112911.01,2
23847.0,326,45,111247.19,0
86233.0,47,73,98163.53,2
97770.0,438,37,68692.51,0
86369.0,478,49,105640.08,0
2978.0,9,48,96810.38,0
35260.0,29,72,135642.44,2
76448.0,69,56,136147.8,2
77557.0,34,42,103127.9,0
56032.0,3,44,102300.27,0
70609.0,36,52,109705.33,0
20146.0,110,66,175468.62,2
39421.0,44,59,95627.56,0
80193.0,20,71,130079.27,2
25740.0,112,83,168904.67,2
29750.0,65,61,172490.87,2
24344.0,24,35,92954.54,0
9537.0,415,72,191248.11,2
91401.0,58,74,135730.48,2
13200.0,414,60,130350.84,2
23817.0,140,87,189585.19,2
84166.0,491,59,152893.17,2
47676.0,392,46,106352.51,0
14569.0,38,53,153776.2,2
73567.0,128,56,132277.58,2
29327.0,13,77,170837.17,2
88409.0,7,36,68340.38,0
38968.0,123,64,131372.75,2
25636.0,411,35,107433.11,0
46414.0,253,62,120472.79,2
42032.0,8,70,189139.16,2
20213.0,226,37,70438.59,0
87847.0,30,89,206138.18,2
70201.0,672,51,96968.62,1
10136.0,39,38,88814.78,0
91354.0,531,31,65582.79,1
2448.0,1220,28,53766.51,1
1770.0,365,63,172476.38,2
86468.0,17,96,179104.06,2
21760.0,524,73,134201.66,2
12512.0,524,29,59948.82,1
15141.0,376,38,78806.99,0
45696.0,626,71,184472.19,2
86963.0,140,47,116426.9,0
21025.0,531,45,103919.04,0
43864.0,570,65,140204.92,2
44931.0,129,113,246365.46,2
78998.0,569,19,23100.42,1
61609.0,37,65,137715.46,2
13379.0,38,58,105617.9,0
76441.0,36,99,206292.24,2
80639.0,801,59,133031.62,1
85503.0,493,46,93920.85,0
14280.0,45,29,46932.94,0
89582.0,445,35,57495.86,0
98582.0,170,67,122979.53,2
97394.0,34,24,72809.52,0
46384.0,413,65,119641.88,2
38760.0,43,41,79428.96,0
77736.0,324,96,174634.4,2
73431.0,283,60,138931.19,2
69404.0,14,44,72732.24,0
14495.0,110,79,163539.48,2
72003.0,54,45,88313.04,0
40572.0,18,46,113503.83,0
18203.0,237,43,95345.39,0
24582.0,27,77,173021.59,2
61676.0,13,58,141259.57,2
37517.0,20,85,164333.33,2
2985.0,273,60,126775.0,2
3780.0,503,71,163325.9,2
92389.0,393,48,103482.2,0
73830.0,858,47,84739.15,1
42349.0,301,60,102767.96,0
25730.0,499,40,75636.09,0
96532.0,457,21,35382.73,0
91877.0,214,63,128679.18,2
56186.0,595,49,91306.68,1
42468.0,404,53,90374.81,0
27354.0,4,37,92308.01,0
25314.0,303,41,101090.37,0
78280.0,752,29,60033.96,1
56629.0,101,35,66542.62,0
72577.0,45,83,189089.99,2
725.0,41,83,201137.81,2
69963.0,448,27,59650.11,0
47958.0,56,81,210151.47,2
74196.0,50,55,137634.62,2
85770.0,515,28,73381.42,1
88255.0,417,39,79401.99,0
41344.0,378,44,103541.26,0
90295.0,22,56,156697.5,2
65280.0,403,44,67864.25,0
89139.0,84,61,141868.44,2
30092.0,773,26,48019.14,1
90592.0,87,65,125137.64,2
57005.0,736,19,40122.29,1
2255.0,3,55,144599.06,2
63820.0,384,37,77749.0,0
72696.0,113,60,117941.76,2
15780.0,1370,12,31267.42,1
81582.0,9,70,179333.0,2
19592.0,66,57,135120.86,2
79075.0,51,51,124595.2,0
76899.0,788,39,99774.15,1
12656.0,54,58,141329.5,2
13736.0,267,36,103711.84,0
37717.0,393,65,171768.06,2
88346.0,205,54,150959.45,2
81489.0,1193,25,40756.36,1
94682.0,17,39,82387.44,0
13915.0,506,36,68112.67,0
17489.0,90,52,161605.52,2
55311.0,182,23,63272.34,0
81064.0,736,54,123844.58,1
21016.0,52,38,59698.67,0
95702.0,49,44,67126.78,0
6600.0,94,31,82511.91,0
86096.0,351,45,100983.97,0
53098.0,9,43,109847.93,0
51603.0,403,23,29683.96,0
33328.0,111,44,100511.0,0
46321.0,131,20,42493.6,0
54172.0,78,26,63615.74,0
76083.0,169,28,62073.91,0
23207.0,31,54,109544.05,0
10073.0,529,25,61611.78,1
36348.0,496,75,166904.37,2
31996.0,402,33,110315.4,0
23073.0,363,59,108251.57,0
69583.0,269,39,72917.11,0
45296.0,377,65,135719.75,2
63113.0,414,38,91960.93,0
14123.0,557,14,28518.94,1
25382.0,35,60,181480.51,2
80316.0,385,42,106878.55,0
7890.0,261,32,82640.84,0
80113.0,289,25,40127.75,0
34308.0,9,44,106525.15,0
78123.0,1110,25,51298.73,1
15113.0,83,35,86623.64,0
33474.0,725,16,40259.19,1
48697.0,1241,26,52606.14,1
13464.0,201,82,179249.95,2
72925.0,82,68,144069.17,2
45677.0,372,22,50686.1,0
67700.0,309,13,35980.14,0
36964.0,586,24,87400.64,1
83499.0,193,22,60260.56,0
19670.0,1106,22,59395.27,1
97556.0,367,15,33003.71,0
99514.0,133,38,121773.84,0
55650.0,485,20,48173.56,0
10952.0,737,27,71599.21,1
15232.0,884,28,57983.22,1
20400.0,43,69,196796.98,2
2509.0,963,11,19549.08,1
52858.0,26,33,77162.5,0
2429.0,25,15,41146.66,0
14875.0,156,24,69453.26,0
42885.0,568,17,46964.78,1
21932.0,383,10,9344.34,0
61244.0,89,12,44299.96,0
57945.0,29,19,44178.86,0
91301.0,1056,11,27922.16,1
79160.0,21,79,235000.13,2
43120.0,206,46,112241.3,0
80563.0,337,57,131069.76,2
14509.0,832,46,114246.03,1
96858.0,393,51,95742.86,0
28885.0,125,53,132065.66,2
36286.0,87,74,129190.19,2
6885.0,12,58,108923.97,0
20281.0,866,49,76944.79,1
87274.0,363,95,213519.41,2
68588.0,394,41,76149.1,0
10489.0,153,85,211655.69,2
83462.0,212,25,40114.0,0
50464.0,10,27,29504.57,0
41234.0,505,30,47656.61,1
36078.0,24,27,74109.34,0
35504.0,36,40,52201.76,0
77650.0,272,79,193377.92,2
61516.0,38,61,126788.64,2
66412.0,875,58,119700.74,1
38489.0,562,54,127421.97,0
33449.0,135,88,196846.09,2
82016.0,79,61,124276.56,2
3207.0,731,59,108217.42,1
78752.0,54,44,142946.29,0
88791.0,324,112,225993.55,2
84073.0,745,34,74278.22,1
89836.0,432,34,82429.17,0
77596.0,67,41,88886.86,0
99341.0,43,52,134494.78,2
77945.0,323,33,78488.29,0
85484.0,22,61,152267.35,2
82662.0,533,72,161415.19,2
80214.0,113,39,82502.99,0
81757.0,49,78,129038.1,2
56076.0,122,69,130025.76,2
95767.0,10,59,136308.16,2
40128.0,310,17,27310.22,0
61697.0,761,43,92737.9,1
95380.0,86,48,83048.67,0
67838.0,31,56,109153.38,0
27687.0,384,81,177223.46,2
48281.0,62,67,122473.39,2
71952.0,115,90,171680.33,2
84264.0,105,26,57768.34,0
61489.0,10,69,150897.35,2
22415.0,610,45,120263.84,1
33583.0,15,36,77737.42,0
76984.0,235,37,89760.64,0
23707.0,1150,39,75673.17,1
52479.0,43,77,113378.5,2
83301.0,123,65,130054.76,2
28697.0,46,94,204288.13,2
20026.0,1156,24,53496.72,1
52093.0,779,68,175498.67,2
69848.0,122,87,137225.02,2
65254.0,732,35,54382.93,1
53737.0,24,21,37673.17,0
17986.0,341,37,73452.91,0
73244.0,324,48,95369.73,0
50328.0,15,64,131839.23,2
95860.0,3,107,254693.62,2
50482.0,190,38,56143.26,0
81710.0,14,70,143478.57,2
50529.0,60,76,139142.04,2
45024.0,323,61,135142.91,2
87737.0,373,89,254537.16,2
34172.0,748,22,49443.07,1
45568.0,347,30,85466.62,0
89088.0,55,75,167982.0,2
75046.0,29,28,78848.29,0
82492.0,108,58,123051.71,2
78509.0,132,50,97189.03,0
49004.0,828,40,78946.27,1
53900.0,38,43,66614.29,0
78888.0,388,42,79587.61,0
69504.0,450,29,61651.33,0
84026.0,354,47,83685.07,0
16771.0,308,44,95801.22,0
42697.0,169,39,85276.25,0
95811.0,226,57,157854.55,2
76118.0,449,83,155632.03,2
84536.0,391,48,76836.62,0
97234.0,618,35,85436.71,1
88945.0,132,16,38392.61,0
53796.0,17,95,165402.85,2
32642.0,51,56,85123.08,0
18751.0,179,63,162208.71,2
23138.0,835,78,177771.04,2
87086.0,124,56,141242.98,2
8657.0,366,39,76056.63,0
2276.0,1202,31,65086.35,1
3281.0,136,79,214151.02,2
87660.0,235,81,205009.56,2
1167.0,19,48,105654.8,0
50120.0,323,71,161273.1,2
51153.0,6,41,107320.75,0
49870.0,174,56,139038.68,2
83920.0,41,29,62509.76,0
63148.0,473,52,114652.94,0
67192.0,774,47,95610.87,1
11261.0,204,28,69318.16,0
49113.0,137,60,127080.53,2
77464.0,402,83,188101.21,2
42848.0,10,66,96882.79,2
69046.0,190,37,104511.26,0
37952.0,67,20,48477.67,0
53.0,1051,50,89533.38,1
76848.0,255,98,253636.14,2
83534.0,421,87,205127.92,2
56348.0,28,71,127006.23,2
29083.0,5,64,139559.12,2
50600.0,353,77,172016.41,2
59068.0,14,94,195614.06,2
34053.0,550,62,168260.91,2
17221.0,541,70,160711.26,2
7261.0,127,59,147289.08,2
72133.0,814,12,10711.54,1
11073.0,44,35,98864.85,0
3687.0,53,68,160557.91,2
67311.0,191,52,125642.03,0
64925.0,112,63,136980.72,2
37697.0,489,47,100898.66,0
52912.0,73,27,53648.74,0
86368.0,381,23,44489.25,0
91717.0,102,55,107257.61,0
56865.0,425,33,55759.08,0
25058.0,852,18,25962.06,1
69368.0,150,37,108808.33,0
67890.0,74,62,150106.74,2
67400.0,22,69,121916.12,2
79432.0,118,64,143425.59,2
96712.0,757,37,87899.22,1
50915.0,866,49,121520.29,1
76113.0,109,75,176111.25,2
16392.0,262,55,118152.36,0
66276.0,97,39,77776.23,0
65677.0,51,53,99235.94,0
6855.0,46,18,41180.79,0
61702.0,2,70,169172.53,2
55972.0,491,54,104209.08,0
68925.0,5,30,76247.29,0
77643.0,797,56,131933.57,1
85098.0,28,38,68980.66,0
47744.0,815,29,69888.43,1
75148.0,633,26,59687.24,1
54952.0,78,36,69572.52,0
54281.0,56,81,200236.58,2
83113.0,948,33,89149.77,1
28603.0,26,75,187618.14,2
24724.0,31,25,42018.83,0
79640.0,508,44,115308.42,0
99207.0,25,53,83677.71,0
1583.0,78,80,187647.97,2
47200.0,115,52,129821.25,2
40672.0,32,41,91691.51,0
91128.0,734,42,127523.7,1
52368.0,43,22,39038.02,0
2722.0,434,32,79928.43,0
57915.0,393,46,77141.07,0
96153.0,21,63,111888.35,2
55905.0,284,58,144368.11,2
95108.0,906,32,63866.23,1
32519.0,125,46,96225.93,0
99326.0,217,39,78657.04,0
55153.0,369,59,156320.81,2
90321.0,741,9,10864.38,1
84192.0,136,13,45954.24,0
71680.0,374,32,60134.04,0
45271.0,181,41,122235.82,0
82868.0,107,41,91183.33,0
99972.0,272,19,65348.95,0
48152.0,412,42,108469.14,0
38088.0,42,29,56721.92,0
92252.0,371,54,150234.96,2
79912.0,163,49,107249.88,0
85796.0,12,22,37611.14,0
21123.0,363,26,56722.71,0
99024.0,944,22,52425.56,1
81286.0,731,17,39945.87,1
8776.0,405,24,65451.76,0
97301.0,922,21,43423.93,1
25543.0,184,50,126986.11,0
94321.0,1023,27,87657.58,1
48590.0,468,33,89187.43,0
17494.0,696,16,42326.43,1
72024.0,52,39,96330.13,0
76885.0,100,20,61152.23,0
87900.0,777,12,22027.13,1
26019.0,37,52,109643.62,0
88630.0,60,48,118197.22,0
52640.0,710,8,30494.46,1
18224.0,29,43,103385.91,0
54036.0,23,63,181714.53,2
84346.0,747,25,66154.43,1
72858.0,27,50,90131.19,0
93712.0,35,69,173935.68,2
69697.0,45,26,57643.12,0
40400.0,243,18,27228.68,0
5865.0,13,26,65274.12,0
72870.0,340,14,45308.9,0
7516.0,764,62,137331.01,1
43771.0,397,53,130682.89,2
63301.0,781,44,123865.36,1
43707.0,7,26,75025.26,0
15207.0,590,50,125195.22,1
51514.0,13,84,193522.83,2
32093.0,7,50,125279.84,0
11603.0,71,53,142776.69,2
86321.0,752,32,71479.04,1
30328.0,218,58,126996.1,2
40063.0,102,57,122642.64,2
34630.0,205,109,197190.92,2
3261.0,325,62,134602.23,2
19227.0,417,70,141906.3,2
98415.0,46,67,135181.07,2
82356.0,449,43,72291.76,0
30489.0,193,55,118926.44,0
73890.0,56,56,115840.83,0
172.0,337,59,144820.96,2
77435.0,758,40,65108.13,1
6056.0,38,37,71957.74,0
48845.0,17,52,90481.73,0
32791.0,479,57,125473.65,2
71959.0,65,63,136544.73,2
13271.0,191,81,168401.85,2
9291.0,43,64,119847.16,2
50073.0,42,76,194460.49,2
82088.0,20,36,72761.86,0
34036.0,777,43,80969.39,1
47251.0,166,69,138837.76,2
44415.0,12,73,160875.96,2
77757.0,32,77,158213.87,2
47207.0,127,65,106792.99,2
42509.0,261,39,63212.51,0
54306.0,115,54,116132.88,0
64078.0,72,88,160495.64,2
28811.0,134,80,170563.56,2
58133.0,118,46,54527.44,0
54697.0,8,42,86197.61,0
14722.0,7,52,117426.96,0
16227.0,1302,37,84590.46,1
60925.0,4,47,107849.95,0
73083.0,34,64,165655.47,2
45870.0,25,52,103902.97,0
7650.0,138,48,95088.22,0
47311.0,23,50,85463.3,0
50192.0,109,75,147358.4,2
26053.0,257,28,38822.01,0
92898.0,493,36,56246.31,0
49529.0,548,46,151047.16,2
5610.0,103,58,135557.27,2
3078.0,53,74,136753.03,2
88885.0,136,78,142139.69,2
52657.0,13,71,137711.06,2
73690.0,30,57,111011.06,0
17731.0,124,38,83695.22,0
61677.0,14,66,127752.67,2
895.0,32,54,128916.73,2
83717.0,416,62,136032.55,2
99138.0,44,39,68561.59,0
58187.0,94,72,156550.26,2
34469.0,9,91,161601.65,2
18088.0,1133,19,50490.77,1
38682.0,764,41,87210.3,1
75395.0,25,82,152111.17,2
83529.0,830,40,93293.05,1
49083.0,84,56,122786.84,2
52046.0,625,63,166591.21,2
40281.0,57,64,132605.44,2
66133.0,25,60,100024.9,0
15028.0,153,83,217174.79,2
80979.0,648,39,65855.51,1
75301.0,13,85,185914.85,2
21939.0,26,22,37518.78,0
76950.0,440,21,31262.65,0
2935.0,53,41,102613.15,0
18326.0,8,67,131142.4,2
24838.0,91,73,124245.64,2
96093.0,870,81,153144.43,2
96576.0,411,49,89200.24,0
24603.0,523,18,28046.26,1
82267.0,116,96,215060.67,2
29717.0,1075,23,45204.33,1
17476.0,380,50,89170.76,0
6979.0,398,40,63056.47,0
71187.0,32,73,165154.87,2
35167.0,382,36,70456.85,0
52113.0,53,77,177329.46,2
19890.0,115,66,158338.45,2
83227.0,168,77,180474.46,2
30321.0,5,27,34148.36,0
39516.0,365,59,109211.08,0
84791.0,44,117,248427.29,2
79207.0,0,80,197331.44,2
29113.0,96,94,211014.44,2
43499.0,71,49,118496.09,0
1697.0,29,54,92268.37,0
11875.0,11,18,39530.97,0
23231.0,164,75,165406.6,2
10642.0,365,41,71101.05,0
17043.0,414,85,203950.55,2
94435.0,301,33,79741.14,0
61395.0,606,41,60784.41,1
52895.0,36,72,204343.37,2
6063.0,139,46,105405.47,0
27261.0,56,69,158629.38,2
88469.0,456,36,87642.58,0
93663.0,120,42,65259.82,0
63108.0,37,20,35219.41,0
88697.0,26,70,176392.27,2
2348.0,1097,23,53100.71,1
99160.0,289,103,205155.48,2
80945.0,72,23,35790.22,0
65603.0,1127,11,14623.83,1
46563.0,690,49,131275.08,1
17850.0,22,41,130133.92,0
45449.0,649,42,73664.62,1
92133.0,149,51,129628.94,2
42321.0,935,41,94917.1,1
41667.0,18,22,73015.66,0
49462.0,128,61,145935.26,2
14667.0,378,34,65733.13,0
73737.0,619,29,37799.39,1
13167.0,22,37,82315.24,0
9078.0,331,20,49595.05,0
19627.0,294,44,110037.75,0
26214.0,375,63,119470.08,2
80026.0,672,9,8220.79,1
98036.0,21,54,124579.19,2
78361.0,137,27,57554.5,0
26449.0,237,29,75328.98,0
34281.0,366,45,112009.71,0
49610.0,764,53,122468.31,1
74895.0,123,50,107553.89,0
80469.0,424,30,69327.91,0
69727.0,27,35,76453.43,0
90509.0,839,9,10626.92,1
92905.0,636,18,33097.28,1
